f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160,f161,f162,f163,f164,f165,f166,f167,f168,f169,f170,f171,f172,f173,f174,f175,f176,f177,f178,f179,f180,f181,f182,f183,f184,f185,f186,f187,f188,f189,f190,f191,f192,f193,f194,f195,f196,f197,f198,f199,f200,f201,f202,f203,f204,f205,f206,f207,f208,f209,f210,f211,f212,f213,f214,f215,f216,f217,f218,f219,f220,f221,f222,f223,f224,f225,f226,f227,f228,f229,f230,f231,f232,f233,f234,f235,f236,f237,f238,f239,f240,f241,f242,f243,f244,f245,f246,f247,f248,f249,f250,f251,f252,f253,f254,f255,f256,f257,f258,f259,f260,f261,f262,f263,f264,f265,f266,f267,f268,f269,f270,f271,f272,f273,f274,f275,f276,f277,f278,f279,f280,f281,f282,f283,f284,f285,f286,f287,f288,f289,f290,f291,f292,f293,f294,f295,f296,f297,f298,f299,f300,f301,f302,f303,f304,f305,f306,f307,f308,f309,f310,f311,f312,f313,f314,f315,f316,f317,f318,f319,f320,f321,f322,f323,f324,f325,f326,f327,f328,f329,f330,f331,f332,f333,f334,f335,f336,f337,f338,f339,f340,f341,f342,f343,f344,f345,f346,f347,f348,answer
-0.166613964,0.28469083,-0.011021557,-1.028811503,0.101653343,0.498247335,-0.314565702,1.208696973,-1.503007679,-1.457764224,0.330351256,0.023502746,-0.572308769,-0.409493511,0.356744728,0.187243636,0.483889518,1.411989702,-0.690604908,0.472943415,1.156162637,0.468042645,-0.053159904,-0.04234445,1.311492786,-0.512664914,-0.224922093,0.546223255,1.194593937,0.498927336,0.871659373,0.264363749,0.03096426,-0.584299533,-1.072986071,-1.111458735,0.027684435,1.196669716,-0.91253714,-0.928493515,-0.173866473,-0.62390262,-0.296266234,1.229605125,1.032507236,-0.674502998,0.133316645,0.149195533,1.157537901,0.222657359,-0.081287087,0.829495792,1.147714996,0.118345844,1.575984117,-1.069381033,-0.356737225,0.344527139,1.120158027,0.44572603,-0.003327653,-0.62245795,0.906848666,-0.193882602,-0.049010473,-0.0556552,-0.075837394,-0.635956527,-0.383195681,1.000263121,-0.636266695,-0.543183385,-0.090618572,1.285828379,0.117448385,-0.159333065,-1.002525594,-1.208638116,-1.336588436,-0.933603369,-0.722585489,-0.396558723,0.075098845,-0.922934733,-0.248310132,0.678431066,0.474010019,0.53678244,0.64666838,-1.184910523,-0.065745546,-0.773334967,-0.031044557,0.271916871,-0.373490069,-0.906742255,-0.909410929,-0.802936189,-1.2162188,-1.56453285,-1.327568803,-0.753045942,0.417419149,0.548095066,0.077090267,-0.277400405,-0.753683649,-0.881436414,-0.47675242,-0.536880803,-0.587429577,-0.740044294,-0.143869931,0.199302403,0.161517116,-0.085052259,-1.027427582,-1.03099893,1.264809817,-0.948890616,-0.552819201,1.253272535,1.085656837,0.992843765,-0.828653114,0.885364791,1.019385846,-0.54348754,-2.447177492,-1.610721999,-0.646835074,-1.463252904,-0.671848108,-1.187125935,-0.643718401,-0.488912208,-1.011383656,-0.556568819,0.585549471,0.516810797,0.384295495,0.844821597,-0.63825541,-1.35334482,-0.941470298,-0.145183497,-1.183496385,-0.540676844,1.2744946,0.643960773,0.315767113,0.590493754,-0.099737165,-0.675427792,-0.03395545,-0.595986771,-0.209393528,-0.084948967,-0.060447931,-0.521313219,-0.089805261,0.247138819,0.151357043,0.329968564,-0.024724576,-0.442865201,0.276096322,-0.23989352,0.585087721,0.483744692,0.467667967,0.099148636,-0.085064759,-0.112502393,-0.70708639,-0.371345448,-0.544585213,-0.738664261,0.384085191,0.366001794,0.695503105,0.146975314,0.215741048,0.161109749,-0.165252921,0.133538657,-0.039826262,-0.450131674,-0.220823351,-0.10735879,-0.502136827,-0.511366269,-0.14267405,-0.461569598,-0.375232926,-0.390194984,-0.369696208,0.738127764,-0.375258929,-0.341115962,-0.40828105,-0.521134982,-0.533419208,-0.327612405,0.292418727,0.484693234,-0.622842915,0.466203387,0.594869466,0.135184728,0.37574465,0.339110387,-0.454463993,-0.443226177,0.054736447,-0.213812733,0.055613195,-0.604741359,1.069487347,-0.555498803,0.535014487,-2.407859807,-1.443328097,-0.207546108,-0.261014089,-0.357204756,0.562420146,-0.982405543,-0.066156098,-0.133757186,0.380815406,-0.014478194,0.060074823,-0.078560095,0.381959318,0.648012751,-0.25562387,-0.687470949,0.864274117,0.580765097,0.371507318,0.178341698,-0.279938828,-0.3626452,0.284118485,-0.175550253,0.523637964,0.534110656,0.483566462,0.247636723,-0.018329391,0.061732425,-0.538415903,-0.165093098,-0.3660955,-0.616280695,-0.265561069,-0.079743512,-0.322769956,-0.15498224,0.144112448,0.533211173,-0.366997158,-0.648228467,0.734076557,0.68664459,0.297811167,0.149507271,-0.378724949,-0.423780857,-0.357100247,1.852607571,-0.514329964,-0.505316968,-0.512538641,-0.144294229,-0.487685503,-0.500121671,2.933845369,-0.593952371,-0.577590626,-0.511826277,0.312049951,0.580956623,-0.614247046,0.689088962,0.508801851,0.278103258,0.491276779,0.207742728,-0.673708404,-0.257529976,0.248870616,-0.324161155,-0.171300989,-0.39648822,0.83028643,-0.404119688,0.526908525,-2.206759177,-0.734748203,-0.138941583,0.363728197,-0.150494058,1.169475343,-0.726150625,0.207633722,0.001846256,1.386847427,0.840025429,0.304872802,0.183631571,0.588071593,0.092979982,0.685386763,1.635670042,1.222988538,-0.497890879,-0.844230034,0.846238363,0.00622019,1.04524575,1.261081748,0.728534704,-1.25124981,-0.036804066,0.219356388,-0.04667747,1.235500066,0.6709369,0.331893607,0.110024494,-1.070864478,0.779069858,-0.05402653,1.857261012,0.170265181,-0.76535937,-0.196257411,2.136721191,-1.193955399,0.040613509,1.127366423,0.741521243,-0.707730093,0.077748238,0.832992357,-1.291423236,2 
-0.583949698,0.65182874,-1.754835632,-0.5125453,-1.063595541,1.4340393,-1.404161536,-0.74522222,0.054439547,0.153027617,-0.404961174,-0.115767626,-0.338293674,-0.35142929,0.939035881,-0.14522453,-1.154608549,-1.31940871,1.125713763,0.483430568,-0.990991985,-0.835432417,0.554275337,0.424147724,-1.128457283,-0.933889717,0.516076763,-0.507272222,-1.482606597,0.760291882,-0.629926969,-0.335004793,0.473026985,0.256902398,0.63722896,0.268346107,-0.24245859,0.101708379,0.336377518,0.37785015,-0.169470539,-0.180354098,0.172455998,0.462195125,-0.592423202,0.322684488,0.34426635,0.251069398,-1.125020721,-0.648164104,0.360418324,-0.631309614,-1.953912529,0.869365426,-1.216115379,-0.75887323,0.125988135,0.723645893,-0.870913201,-0.730168746,0.689049474,1.423898305,0.764664822,-0.179210157,-0.048823291,-0.051160941,-0.331570382,-0.75498081,-1.58847911,-0.044781778,0.021455687,1.186964559,1.501091486,-0.760093501,-0.807472201,0.663073282,0.653497594,2.136545252,1.095732086,1.439049133,-0.37072948,-0.176314049,-0.28139994,0.880287433,1.03669774,0.766744362,-0.637833519,-3.225358749,-2.564355873,-0.587336417,-0.410217239,0.453859325,0.227167723,-0.708553341,-0.628982566,0.911805198,0.199131265,-0.122794701,0.480159143,-0.244126904,0.092650263,4.624468825,0.418416505,-2.268696214,-1.129743687,0.799628307,-0.172018688,1.693644789,-1.821305577,-0.323916333,-0.642593083,1.081851813,0.523931752,-0.795939881,3.010320984,0.258538164,-0.536047726,-0.959964969,-0.637382791,-0.458487703,-0.130432528,-0.049558336,-0.419187046,0.278028113,-0.02377546,-0.482477064,-0.648840519,1.920592859,0.907669535,0.377507394,-1.153491922,-0.64488701,0.112041281,1.055413016,0.020767559,0.752439976,0.522980752,2.249564264,1.147285816,0.124321075,0.755917625,0.861443098,1.345778787,-0.021560331,0.456579582,-1.195118271,0.965860531,1.49028329,-1.03691722,-2.135567204,2.012838128,-0.031084653,-0.061408891,0.103486999,1.599792465,2.025497584,-1.442664095,1.845371874,0.811356734,0.473100038,-0.396146048,0.950092044,1.098441135,-1.653510938,1.035083041,-0.656533506,-0.785856891,-1.014342678,-1.063346471,-0.566112879,-1.25311149,-0.870501059,-0.858632074,-0.572999752,-0.625687573,-1.238327415,-0.607461316,0.312835523,-1.346089085,-2.703243022,-0.05528717,0.369376268,-1.400665553,2.169595391,0.973996903,-0.415356471,-1.256324364,0.178629481,1.842872295,0.576221546,2.360276958,-0.580347752,-0.305235045,0.745725745,0.666456083,-0.54186809,-0.204610211,-0.469809721,-0.302867332,-0.591418254,-0.197378369,0.048907665,-0.49328911,-0.520359514,-0.885248515,-0.721288087,-0.936292235,-0.722002275,-0.354171288,-0.793507304,-0.67771199,-0.589127698,-0.804190951,-0.704024373,-0.588048223,-0.785545259,-0.411238515,-0.016647054,-0.267158769,0.548416444,0.227533486,0.026144613,0.070124351,0.734462694,1.106525571,0.065988909,0.553329411,-0.396962495,-0.311653339,0.296837664,0.478284041,-0.049467164,0.281872746,-0.566228639,0.899084444,-0.294169499,0.049000828,-0.418410809,0.180243008,-0.796037186,-0.237243987,0.287634875,-0.474316094,-0.734850856,-0.761999936,-1.081960452,-1.088511899,-0.560606838,-1.227324212,-0.900670063,-0.768987393,-0.719748429,-0.640683069,-1.13704268,-0.580954744,0.220428356,-0.155344521,-0.160946059,-0.092771426,-0.901400075,0.789198091,-0.470653313,-0.086865784,-0.449203111,0.097579631,-0.935046222,-0.376048531,0.28563543,-0.50256559,1.268642101,-0.438847691,-0.591191733,-0.06056279,-0.567217875,-0.544041457,-0.595501552,-0.558271333,-0.536040463,2.487609199,-0.369020724,2.569438093,2.370132409,-1.049502527,-0.755860534,-0.960538879,-0.963249579,-0.324346563,-0.7152649,-0.626225801,-0.730565849,-0.668873526,-0.647141207,-0.574736744,-0.795637683,0.029104446,0.250570415,-0.129902922,0.56433528,0.198081723,0.606835164,0.114877082,0.930756559,1.260212491,0.247317765,-0.249756576,-0.358329794,0.395651768,-0.480422358,-0.957055223,-0.596314636,0.18617361,-1.00683647,-0.789520835,-0.133176903,-0.97143686,-1.148011255,-0.790218151,-2.700560262,1.327108451,-0.843179572,0.743305109,0.396291961,-0.791567179,0.204328081,-1.254539441,-0.036804066,-0.54408629,-0.000698369,-0.075597139,-1.140371308,1.035161235,-0.891897403,-0.172129942,-1.03477672,0.638275685,-0.70378293,-0.803944755,-0.952013583,0.012411874,-0.803443588,-0.32735691,1.022505057,-1.083422123,-0.714398723,-1.407134605,0.846916706,-1.562645349,0.365576716,1 
-0.214595103,0.353967393,0.749125326,-0.123295902,-0.80934044,0.042847091,-0.688971091,-0.741501819,0.059323399,0.995968558,0.382128579,1.917789233,0.332985213,-0.087146012,-0.073572951,0.210627989,-1.093866098,-1.32529743,1.238776807,0.808217697,-0.655118755,-0.621014114,1.126279034,-0.919198618,-0.563283311,0.481319009,1.569340202,-0.428260319,-0.72426382,-1.736993663,-0.638687769,-0.701852373,0.383948286,-1.092857639,0.464623627,1.485319877,-0.974834343,1.126526941,0.414962576,2.195798623,-0.647380557,1.815613984,0.16969676,-0.216198464,-0.452985289,0.090067045,0.844332668,-1.484274141,-0.786624297,-0.51976805,0.88736906,-0.591241865,-0.788447649,-1.082648613,-0.788392572,0.370741659,1.466994028,-1.121111499,-0.706451553,-0.872484548,0.394308668,-0.786166544,-0.592479403,-1.032879716,-0.051626653,-0.059219537,1.31867176,0.390431638,-0.29408685,-0.071624888,1.424910523,1.370477824,1.26581996,-0.502891782,0.344117978,0.358067661,0.73581382,0.370563655,0.950019888,-0.712187399,0.002144669,-1.220926073,-0.754928948,-1.111681845,-0.513837867,-1.196100886,-1.683367577,-0.058181772,-0.653850719,1.118402854,1.165411368,1.525119306,1.67845924,1.996278499,1.691419889,1.680122562,0.892043872,1.223164666,0.807781975,0.761498441,1.094525259,1.667019056,-0.994884082,-2.49000052,0.532995599,-2.445488821,0.576470686,-1.590372723,1.380226859,0.706091282,1.254371492,1.381446318,-0.622123099,0.002613515,-1.632418885,-0.183220892,-0.756904629,-0.093912038,-1.0806109,-0.577335061,-0.940035974,-0.117801876,-0.805742847,-0.811214177,-0.536841365,-0.716524904,-0.319140359,0.314183387,0.044043417,-0.18110775,-0.964852088,-0.561291575,-1.487372696,-0.983925367,-0.839853293,-0.519644941,0.029697663,-1.226016003,-0.904479062,0.618804724,-0.717129743,-0.156252776,0.53152571,-1.2704491,-0.604788524,-0.947836122,-1.114756019,-0.300985699,-0.318852453,0.609212141,-0.198732122,-0.369176158,1.062887137,0.625167585,0.416412321,-0.041197675,-0.185306212,-0.936405557,0.084852846,-0.62193837,0.924948598,0.096036725,-0.943708939,0.474940487,0.188570039,0.264593358,-0.553373728,-0.279272847,-0.324697225,-0.403908818,0.024172871,-0.536539559,-0.378493029,-0.631758618,-0.561825138,-0.385243276,-0.064173961,0.035926088,-0.297513638,-0.462905076,-0.330889079,0.628236394,-0.514345097,1.049066701,0.52876444,-0.584713269,1.05776601,0.46578865,0.568521278,0.471670928,-0.245141428,-0.555014303,-0.442351797,-0.502374146,1.691688164,-0.23622428,-0.320452182,-0.135376913,-0.321576957,-0.099753507,-0.29837985,-0.321070813,-0.069685612,0.189447445,-0.772569778,-0.790110324,-0.751167958,-0.39783035,-0.62658998,-0.439303207,-0.774007116,-0.57261989,-0.847830179,-0.585714202,-0.134352917,-0.717706375,-0.567932825,-1.153918337,-0.448285905,-0.692262242,-1.591374628,-0.733418865,-0.380344324,-0.928467236,-1.225237846,-0.793476823,-0.248325043,-0.155849996,-0.001036407,0.084610434,0.185878137,-0.364367892,0.237513161,-0.003534165,-0.569550915,0.446116554,0.377058194,0.486609662,0.484256834,-0.557744483,-0.347926043,0.096371816,-1.529506965,0.265766233,-0.623849908,-0.383650668,-0.443841563,-0.685429183,-0.219833098,-0.858845858,-0.602985486,-0.957032768,-0.783147735,-0.496674214,-0.337341103,-0.182812206,-0.021394026,0.293879442,-0.58851468,-0.019269907,-0.332941904,-0.743733252,0.004339779,1.454690319,0.005514009,0.413382423,0.025596503,0.681829324,0.969098887,-0.635503931,-0.410155556,-0.643455948,0.4264013,-0.559239641,-0.564564792,-0.446602999,-0.467275393,0.134597578,-0.576831338,-0.51500957,-0.586810909,-0.192781616,-0.787070581,-0.888918403,-0.832915165,-0.226772034,-0.687379521,-0.539022905,-0.689122575,-0.268456861,-0.159545243,-0.648589423,-0.048552674,-0.796316848,-0.538210252,-1.192087947,-0.277518239,-0.444788289,-1.758745745,0.033077164,-0.731453166,-0.048483357,-1.526788288,-0.97322312,0.029921897,0.014926813,-0.090414176,-0.686017061,-0.633179434,-0.532437811,1.62892148,1.741290075,-0.354639423,-0.090002815,-2.160278172,-1.051364009,-0.897210904,0.975619714,-0.341374288,-1.090121608,1.395002761,0.875862949,0.388088987,1.330173503,1.689680232,-0.036804066,-1.067293909,0.121912568,0.922844224,0.629751427,1.769946222,1.727658234,0.4906748,-0.296215489,1.205433648,1.001055507,-0.227179713,-0.545906857,-1.324740571,0.423848452,-0.200292789,-0.265409888,-1.182841513,-0.416809713,0.234091542,-1.06102046,-1.59548605,-0.867771426,1 
-0.044177219,0.151251434,1.017266227,-0.809429393,-0.558230251,-0.649046572,-0.790528266,-0.798547947,1.471306502,0.045306711,1.159451082,-1.995917647,1.175423683,4.626657084,0.081104445,-5.837234678,-0.41509219,-0.226815306,-0.497249677,0.525641359,-1.21558361,-1.794496059,-1.65656193,1.859785036,-1.360354178,-1.48652414,-2.37003565,-0.57783194,-0.112974489,1.486502399,-1.469310858,-0.178600963,-1.91796148,2.736285748,1.642033343,0.92219222,2.061809497,-2.603274319,1.601283671,1.183366825,1.972501916,-0.402128359,0.830277404,-1.927084077,-1.513021189,0.452099965,-1.999369164,1.521513516,-1.314470192,-1.739842628,-2.006228749,-0.495596354,-0.218901652,1.742738001,-0.652853232,-1.490519285,-2.41367242,1.849800919,-1.198627433,-0.900092512,-2.552225709,1.423898305,1.262991743,2.111025208,-0.035351661,-0.044504389,0.723894278,-0.75027382,0.530582225,-0.39268725,-0.973031902,-0.389515772,2.234702708,-0.388107513,0.492331372,-2.997306505,1.803251855,-0.61937132,-2.702357782,-0.123981914,0.816710868,-1.105887085,-1.402093117,0.321507987,0.491238157,-1.586627279,-1.154353079,-0.516084756,-0.100506153,0.95924335,-1.127729355,0.195922434,-0.327048825,-1.841600299,-1.719168372,-1.288832921,-0.88569388,-0.98890466,-1.147214738,-1.500791873,-0.806237392,-1.092498379,2.210441442,-1.018559784,-2.533664703,-1.996031427,0.068650723,-0.499459889,-1.630028904,-2.185189108,-1.008277778,-0.124123793,-0.880288638,-2.14210936,-1.700595145,-0.701753282,0.151883574,0.353159467,0.321638693,1.020506461,0.146037889,0.905850597,-0.186821689,-0.848294612,0.831758793,2.493276478,1.679725338,-0.727114492,0.182336957,1.084855411,1.510129029,-0.175597745,-0.230510143,1.182634125,-0.810680873,0.928162431,0.940225854,1.591898732,0.116620539,-1.382091859,-1.030257099,-2.185485663,-2.458406028,1.30665875,1.609170323,0.071362076,-1.306667897,0.86327819,1.48526452,1.52911419,-0.397556418,0.064713954,2.470386521,-0.507143732,-1.661491396,-0.536696333,0.951615092,0.517945762,-1.261973592,-0.906056443,0.573933112,0.864686512,0.559787058,-1.146109205,-1.497790509,-1.617712469,-1.082459658,-1.56374834,-1.516471198,-1.525036997,-1.235685875,-1.315386017,-1.460733971,-1.145657159,-0.915647413,-1.183575568,-1.15925822,-1.00054687,-1.832548768,-0.264127322,0.311937225,-1.065399413,-0.959452527,0.824036514,0.142441903,-1.299541185,-0.070974151,1.859951754,0.574534834,-0.696972645,-1.587201523,-0.566828177,-0.55556713,-0.529984285,-0.439610655,-0.456084982,-0.430809907,-0.094817042,-0.148700239,-0.40628315,-0.40828105,-0.550900557,0.245322564,-0.532373886,-0.081680277,1.432049952,-0.480547093,-0.117701956,-0.770515351,-0.479424373,-0.757351163,-0.719838756,-0.150332437,-0.356898777,-0.246810923,-0.441200273,-0.288283685,0.177109592,-2.491732297,0.143029996,0.420468699,0.74510086,0.007106297,0.164894097,-0.755076068,-0.339636754,-1.477429593,-0.497544328,0.23107734,0.251936062,-0.622538185,-0.376030882,-1.241139657,-2.141773167,-1.686541189,-0.697961892,0.119298835,0.511069675,-0.883805383,-0.451836615,1.173952221,0.260311581,-0.890838806,-1.639832828,-1.108252459,-1.495545891,-1.404305559,-1.385746958,-1.048776295,-1.146503447,-1.311721925,-0.92863194,-0.702949784,-0.898974452,-0.87189333,-0.829286829,1.586987287,2.162450405,0.192727772,0.458531103,0.649172016,1.025886469,1.53691898,2.147060322,-0.054204233,0.677144678,1.5407536,0.655924339,0.159409881,-0.642890902,-0.564732797,2.065082725,-0.542373363,0.175072896,-0.56973176,2.894911351,-0.401546943,-0.525207691,-0.503829619,-0.605697492,3.026714608,-0.586966015,-0.219786345,1.081605881,-0.889334232,-0.544964981,-0.718225633,-0.548289589,-0.566678215,-0.661327891,-0.277176894,-0.481171527,-0.0693097,-0.171725123,-0.420597755,0.179665868,-1.666651596,0.481642457,0.639255237,0.620677335,0.54685643,0.091351629,-0.302084013,-0.266887898,-1.266415094,-0.226260574,-0.011216864,0.335459965,-0.803369295,-1.513874562,0.668464599,-0.579431711,1.102745457,0.38346336,-0.023025443,-0.161601752,-0.929477421,-2.569193003,0.220641071,0.615835194,1.544017313,0.113386171,0.164612316,2.017315471,-1.169009037,-0.036804066,-2.218993217,0.121912568,0.57149183,-0.189144213,2.432097255,-1.685548957,1.014183965,0.225013509,3.003928987,-2.567140546,0.47910299,0.07304717,0.214091088,0.601954366,-0.092321074,-1.319499343,-0.673082329,-0.816716148,-4.172429792,1.093708653,1.106629245,0.476974065,1 
0.779536479,-0.761447449,0.138536358,2.406820916,0.735203187,-0.058044426,0.358248617,1.02784438,-0.043827812,-1.221248499,0.53290371,-0.072049295,-0.606514231,-0.230845458,-0.865586936,0.436882849,2.37138567,1.597770795,0.259645496,0.432725183,1.798782656,-0.825161104,0.528586621,0.537307608,2.255407688,-1.609888771,-1.114402749,-0.507272222,1.326436146,0.743817456,1.163729402,-1.266365673,1.29000345,-0.420416358,-1.358040247,-1.904232174,-0.355525796,0.106398158,-1.064085545,-1.387294658,-0.734048155,-0.254278896,0.955522421,0.826621432,1.38825019,-1.650559971,1.054960816,0.251505377,1.608164091,-1.204145687,1.119631825,1.550159681,1.466300916,0.439231575,2.045821129,-2.029478493,-0.192498068,0.444476628,1.665532775,-0.280633004,0.71395902,1.423898305,1.44808844,-0.151770778,-0.03903569,-0.041580603,0.266397195,-0.706520704,1.119669346,0.162148522,-0.710108573,-1.425039913,-1.244192623,-1.064059026,0.630671215,0.052125004,-2.062914875,-1.245764239,-0.656816898,-0.375352266,0.726569187,-0.108292616,0.824927065,-0.628304707,0.234021863,-1.092186891,0.686865312,0.549448745,0.43716202,-2.048901742,-0.569335308,-1.206351059,-1.258947826,-1.440146457,-1.89052746,-0.715840162,-1.639330462,-0.940619962,-1.019236792,-0.966899284,-0.911394707,-0.803654955,0.653003278,0.335622045,0.519299686,1.558452537,0.740675073,0.302643992,-0.41023826,1.305521702,0.555521912,0.25310891,0.776271029,1.451973518,1.069648571,-0.662284384,-0.99248491,-0.925466213,-0.982630792,-0.85042061,-0.892263611,-0.839363402,-0.787431133,-0.792152085,-0.7961327,-0.827954318,-0.803151506,0.541236502,0.201629893,0.487602667,1.666401722,0.721050067,1.686988173,0.27493643,1.222296262,1.058746841,1.392650387,1.367320243,1.469880254,0.158141051,0.211152834,0.529977734,-0.347734521,0.346882567,-0.81978649,0.548974014,0.331429043,-0.64261379,0.155172299,0.179235588,0.012057273,-0.427629546,-0.812004251,-0.442234167,-0.400461636,-0.515521177,0.561400577,0.279961001,0.8337107,0.686188593,0.280356524,0.096036725,0.701849671,0.422223424,-0.258015561,-1.30897576,0.384401732,-0.41205902,-0.911902118,-0.514101481,-0.734963475,0.066020489,-0.887418894,0.344306069,0.381575893,0.635081171,-0.183023979,0.538237912,0.782890908,0.554967849,-0.206400009,-0.413638084,-0.480669959,0.288829585,0.022918043,1.159161319,-0.040320673,0.727861424,0.1771172,-0.02087865,-0.458170695,-0.43271074,-0.397538906,-0.364544567,-0.283933068,-0.296750442,-0.283025365,-0.281395326,-0.276244064,-0.248696502,-0.238254341,-0.280619777,-0.227023527,-0.235690435,1.680626361,2.536132073,2.608880802,2.789579759,2.657423466,3.080242185,3.485646475,2.744623678,3.441018414,3.017867937,3.36325253,2.991284827,3.760771025,-0.026422497,-0.425221435,0.21386365,0.344054201,0.881846581,-0.734672248,1.131641344,-0.699620132,-0.681627206,-0.29693265,-0.556757826,-0.602694413,1.209069356,0.787890292,0.813594089,0.4149515,-0.903845324,1.643744627,0.827476036,2.439133072,0.82904984,-0.883805383,0.395426328,2.114749693,0.697484288,0.164352065,-1.237659267,0.269006802,-0.296989286,-0.843347562,-0.43712144,-0.545918696,0.078016336,-0.6450942,0.439188593,0.629282033,0.906213927,0.026282209,0.778637429,0.333314689,0.649254632,0.048802311,-1.214942363,1.542924654,0.872118292,2.399571602,0.893349477,-0.876823011,0.384882688,1.672752031,0.629511412,0.075357398,-0.559030036,-0.485264759,-0.476116037,-0.474559094,-0.467180333,-0.476135241,-0.497138099,-0.450039638,-0.464544926,-0.469452507,-0.499048101,-0.460784375,-0.478044972,1.558464534,2.564391759,2.639957666,2.740108954,2.69503904,3.106495735,3.499517151,2.89165919,3.493414278,3.255031015,3.399129957,3.21896045,3.879002162,-0.194440861,0.350297876,0.366550314,-0.177531764,1.151351576,-0.856335068,0.478267925,-0.510760003,-0.482933999,0.256040774,-0.095801954,-0.098273451,1.454957513,2.047723223,0.399527241,0.104272894,-0.92350381,1.217274513,0.996013847,-0.647367939,1.611956729,0.263767392,-0.665648514,1.063664108,0.934587008,0.534794913,-0.598558937,1.296792298,-1.757557271,1.809751761,-0.036804066,1.426089426,-0.031351103,0.700699921,1.652986772,-1.30098503,1.429407014,-1.646429793,1.909013287,-0.108148508,1.196427872,1.371686768,-0.627504016,0.218412373,-0.673082004,-0.10053476,-0.62320836,1.571379404,0.270779668,-0.792426596,-0.402795673,1.349431968,0.174976137,2 
